3;1;1;1;2;0
3;1;1;1;2;1
3;1;1;1;2;0
3;1;1;1;2;1
3;1;1;1;2;0
3;1;1;1;2;1
3;1;1;1;2;0
3;1;1;1;2;1
4;2;1;1;2;0
3;1;1;1;2;0
3;1;1;1;2;1
4;2;1;1;2;1
4;2;1;1;2;0
3;1;1;1;2;0
3;1;1;1;2;1
3;1;1;1;2;0
4;2;1;1;2;1
4;2;1;1;2;0
4;2;1;1;2;1
4;2;1;1;2;0
4;2;1;1;2;1
4;2;1;1;2;0
4;2;1;1;2;1
4;2;1;1;2;0
4;2;1;1;2;1
4;2;1;1;2;0
3;1;1;1;2;1
4;2;1;1;2;1
4;2;1;1;2;0
3;1;1;1;2;0
4;2;1;1;2;0
3;1;1;1;2;0
3;1;1;1;2;1
4;2;1;1;2;1
4;2;1;1;2;0
3;1;1;1;2;0
3;1;1;1;2;1
3;1;1;1;2;0
3;1;1;1;2;1
3;1;1;1;2;18

